enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
5803,5,84,1,0,2,0,5,4,3,5,3,9,1
3859,48,81,1,0,2,2,4,18,3,5,2,16,0
4717,11,8,1,0,2,0,5,14,1,5,5,60,1
6331,93,55,1,0,2,2,5,17,6,5,0,44,1
12409,42,26,1,0,2,2,5,1,4,5,3,42,0
156,5,84,1,0,2,0,0,21,4,5,3,23,0
5836,5,84,1,1,0,2,5,17,7,0,0,79,0
9648,5,84,0,0,2,2,5,21,3,5,1,61,0
8208,68,65,1,0,2,0,5,3,7,1,4,3,0
3531,5,84,1,0,2,0,5,3,6,5,0,104,0
11440,5,84,1,0,2,0,5,6,2,4,2,87,1
11069,5,84,1,0,2,2,2,0,2,4,5,47,1
6310,63,14,1,1,2,0,5,13,2,4,5,45,1
6781,13,89,1,0,2,0,5,21,4,5,1,60,0
3318,13,89,1,1,0,1,5,17,4,5,0,17,0
4765,13,89,1,0,2,4,5,21,4,5,0,17,0
600,5,84,1,0,2,0,5,19,3,5,2,91,0
10481,5,84,1,1,0,0,5,14,5,5,0,81,0
10794,62,54,1,0,2,4,5,17,5,5,1,94,0
5456,85,35,1,0,2,0,5,2,5,5,1,192,0
11922,47,63,1,0,2,2,5,19,1,5,4,23,0
11729,5,84,1,0,0,0,5,1,5,1,1,20,0
6802,63,14,1,0,2,0,5,18,5,1,0,43,0
6313,5,84,0,1,2,3,2,21,3,4,4,16,0
7487,48,81,1,0,2,2,5,21,4,5,4,63,0
11619,48,81,1,1,2,2,5,13,1,5,0,92,0
2374,50,44,1,1,1,2,5,14,1,5,1,73,1
4525,67,26,1,0,0,2,5,15,7,5,5,46,0
8757,5,84,1,0,2,0,5,11,7,5,0,96,1
2499,5,84,1,1,2,2,5,8,1,2,4,37,0
11407,48,81,1,0,2,0,5,21,1,2,4,84,0
1544,103,26,1,0,2,0,5,7,2,5,0,13,0
7755,5,84,1,1,0,0,5,11,2,5,5,47,1
80,6,87,1,0,2,0,5,19,3,4,1,44,0
83,5,84,1,1,0,0,5,16,4,4,1,184,0
8736,17,28,1,1,2,2,5,3,4,4,4,96,0
5289,98,71,2,0,2,2,5,1,1,5,4,137,0
3785,97,26,2,0,1,0,5,16,5,5,0,81,0
1506,6,87,1,1,2,0,0,5,5,5,3,55,0
2012,5,84,1,0,2,0,5,2,5,5,2,2,0
7616,30,77,1,0,2,0,5,2,2,5,0,2,0
10224,5,84,1,0,2,0,5,21,2,5,4,75,1
9249,6,87,1,0,2,0,5,21,4,5,2,148,0
11789,102,90,1,0,2,2,5,1,2,5,1,41,0
1393,48,81,1,0,2,2,1,21,3,5,1,47,0
5307,13,89,1,0,1,0,5,14,0,5,1,11,0
8982,30,77,1,0,2,3,5,1,1,5,4,190,0
11278,60,22,1,1,0,4,5,13,1,5,5,72,0
10383,17,28,1,0,0,1,5,0,6,4,0,47,0
6879,13,89,1,0,2,2,5,16,7,5,0,14,0
11131,14,51,0,1,0,0,5,14,7,5,5,227,1
5243,13,89,0,1,0,1,5,14,5,4,0,161,0
7273,5,84,0,1,1,0,5,11,4,5,1,39,0
1787,64,79,1,0,2,0,5,13,0,1,0,93,0
4262,69,90,1,1,2,2,5,10,6,5,4,21,0
7941,48,81,1,1,0,0,5,21,6,5,1,31,1
59,27,21,1,0,2,0,5,17,7,5,4,5,0
4714,5,84,1,1,2,1,5,11,7,5,5,90,0
795,84,76,1,0,2,0,5,19,4,5,4,28,1
5935,79,5,1,0,2,0,5,14,4,5,5,42,0
399,5,84,0,0,2,2,2,10,3,5,4,55,0
4206,5,84,0,1,2,4,2,20,3,5,5,28,1
6758,69,90,1,1,0,1,2,13,3,5,0,40,0
8498,54,70,1,0,2,0,5,21,0,5,4,28,0
2707,5,84,1,0,2,1,5,16,0,5,2,40,0
2972,73,74,1,1,2,2,5,14,1,2,0,87,0
2804,81,73,1,0,1,0,5,17,4,0,0,30,0
8009,49,84,1,0,2,0,5,21,4,5,2,6,1
5739,42,26,1,0,2,2,5,14,4,2,0,64,0
3324,98,71,1,0,2,0,3,0,4,2,0,61,1
7808,13,89,0,0,1,1,3,0,1,5,0,34,0
6470,63,14,1,1,0,0,5,14,1,5,5,38,1
4328,11,8,1,1,2,1,5,20,1,5,5,67,1
358,116,24,1,0,0,0,5,0,1,5,0,8,1
3991,48,81,1,0,2,2,5,21,4,5,0,148,0
9677,5,84,1,0,2,0,4,21,1,5,1,32,0
1007,67,26,1,0,2,1,4,2,1,5,0,221,0
7213,63,14,1,0,2,0,5,0,4,5,0,166,1
3147,5,84,1,0,2,0,5,10,5,5,1,16,0
6675,102,90,1,0,2,0,5,19,0,5,0,17,0
1647,48,81,1,1,0,1,5,11,0,5,0,28,0
12351,5,84,1,1,0,0,3,0,2,2,0,93,1
11915,5,84,1,0,2,2,5,3,2,5,3,65,0
1178,5,84,1,0,2,0,5,19,1,5,4,26,0
7730,50,44,1,1,2,0,5,1,1,5,5,51,0
3181,5,84,1,1,0,2,5,21,1,2,1,47,0
8728,6,87,1,1,0,1,5,13,1,2,5,138,0
4804,6,87,1,1,0,1,5,17,1,2,3,144,1
10753,90,82,1,1,2,2,5,21,3,5,1,89,0
5164,5,84,1,0,2,0,5,11,3,2,1,110,0
7387,5,84,1,1,0,0,5,17,3,2,1,46,0
10930,3,11,1,1,0,0,5,16,3,2,0,98,1
465,5,84,1,0,2,0,3,21,3,2,1,50,1
10328,5,84,1,0,2,0,5,21,6,5,0,62,0
2735,100,39,1,1,0,0,5,18,6,5,4,43,1
6713,3,11,1,1,2,1,5,13,6,5,0,79,1
221,5,84,0,0,2,0,5,17,2,4,0,54,0
6440,5,84,1,0,2,0,2,20,1,2,0,33,0
11117,50,44,1,0,2,2,5,4,1,4,1,11,0
5322,63,14,1,0,2,0,5,13,5,5,0,80,1
5372,49,84,0,0,2,2,5,4,2,4,4,27,0
3557,49,84,1,0,2,0,5,14,5,5,0,85,0
1006,63,14,1,0,2,0,5,19,5,5,1,27,0
6202,49,84,1,1,2,4,5,0,5,5,5,59,1
1833,48,81,1,1,2,4,5,15,5,5,5,14,0
7921,63,14,1,0,2,0,5,13,2,5,1,21,0
11698,6,87,1,0,2,2,5,18,1,2,0,33,0
1363,100,39,1,0,2,0,5,21,3,5,4,5,0
1655,30,77,1,1,2,0,5,0,3,5,5,23,0
1763,48,81,1,0,2,0,2,3,0,5,0,103,0
4748,47,63,1,0,2,0,5,6,0,1,4,161,0
5564,14,51,1,1,2,0,4,15,0,1,5,169,0
11932,5,84,1,1,0,0,5,17,0,1,5,31,1
7256,92,20,1,0,1,0,5,15,4,5,1,113,0
7553,48,81,1,0,2,1,5,6,7,5,4,37,0
1302,5,84,1,0,2,0,5,21,0,5,0,112,0
1873,50,44,1,1,0,0,5,13,1,5,5,3,0
11981,5,84,1,0,2,2,5,9,0,5,1,46,0
9874,63,14,1,0,2,0,5,20,7,3,0,57,1
1657,100,39,1,0,2,0,5,19,7,2,0,7,0
6139,48,81,1,0,2,2,5,4,1,5,0,95,0
4094,13,89,0,0,2,2,2,21,7,5,4,23,0
6387,5,84,0,1,2,0,5,11,7,5,0,55,1
11805,63,14,1,0,2,0,5,13,0,1,0,56,0
8,64,79,1,0,1,0,5,15,4,4,4,45,0
5186,51,80,1,1,0,1,5,0,4,4,5,119,0
136,5,84,1,0,2,0,5,21,7,5,4,168,0
9023,115,26,1,0,2,0,5,11,7,5,4,131,1
2883,81,73,1,0,1,1,5,6,2,5,4,14,0
735,69,90,1,1,2,1,5,11,1,3,1,15,0
11414,5,84,0,0,2,0,5,16,3,5,0,20,0
11384,3,11,1,0,2,0,5,18,0,0,0,20,1
10160,5,84,1,1,2,0,3,10,0,0,0,63,1
3625,5,84,1,1,2,0,5,13,1,4,1,7,0
541,3,11,1,0,2,0,5,13,7,0,5,60,1
3757,48,81,1,0,2,0,5,21,3,5,4,15,0
1347,54,70,1,0,0,0,5,19,3,5,0,25,0
9594,102,90,1,1,0,1,5,13,2,5,0,51,0
9182,63,14,1,0,0,0,5,16,0,5,0,192,1
4584,2,72,1,0,2,0,5,3,0,5,3,94,1
2174,6,87,1,0,2,2,5,21,1,5,3,34,0
4277,73,74,1,0,2,2,5,4,1,5,0,53,0
10783,48,81,1,0,1,0,5,17,3,5,1,46,0
3985,48,81,1,0,2,0,5,15,6,4,3,184,0
9345,13,89,1,0,2,0,5,21,6,4,4,13,1
1889,101,13,1,1,0,0,4,16,6,4,5,62,1
12437,63,14,1,1,1,2,5,6,1,5,5,8,0
11549,5,84,1,0,2,2,5,21,3,4,4,66,0
4602,48,81,1,0,2,0,5,10,3,4,0,17,0
2212,48,81,1,0,2,2,5,14,3,4,0,17,0
3269,5,84,1,1,2,2,5,15,3,4,5,108,0
5525,85,35,1,1,0,1,5,13,3,4,5,155,0
10681,5,84,1,0,2,0,5,10,1,2,0,20,0
8591,63,14,1,0,0,0,5,15,6,5,1,3,0
5013,48,81,1,1,1,0,5,11,3,4,0,36,0
3889,69,90,1,0,2,0,5,19,1,1,2,155,1
3495,5,84,1,0,2,0,5,21,4,5,4,139,0
4176,63,14,1,0,2,0,5,0,4,5,0,12,1
665,63,14,0,0,2,0,5,2,5,5,0,55,1
6907,63,14,1,1,2,2,5,17,3,5,0,27,0
716,11,8,1,0,2,0,5,8,5,5,0,21,0
6085,5,84,1,0,2,0,5,7,2,5,0,53,0
10316,48,81,1,0,2,0,5,7,1,5,4,89,0
5724,5,84,1,0,2,2,5,21,7,0,1,81,0
3161,49,84,1,0,2,0,5,21,4,5,2,143,0
1034,100,39,1,0,0,0,5,1,4,5,1,30,1
5453,49,84,1,0,2,0,5,19,3,5,0,87,0
12280,48,81,1,1,0,0,5,0,3,5,0,5,1
2552,3,11,1,1,0,0,5,13,0,5,0,66,1
7502,30,77,1,0,0,2,5,15,3,5,0,131,0
660,63,14,1,1,0,1,5,11,3,5,5,50,1
7707,50,44,1,1,0,1,5,14,3,5,5,31,0
8086,11,8,1,1,0,0,5,11,3,5,0,140,1
6806,108,64,1,1,0,0,5,11,3,5,5,157,0
7167,13,89,1,0,2,2,5,21,5,5,4,3,0
937,50,44,1,1,2,2,5,20,5,5,5,8,0
8243,30,77,1,0,2,2,5,2,4,5,1,15,0
7481,41,23,1,1,2,4,5,20,4,5,0,13,0
8592,102,90,1,1,0,0,5,11,4,5,5,60,0
2129,42,26,1,1,2,4,5,13,4,5,5,30,0
6788,69,90,1,0,2,0,5,2,0,5,4,83,0
977,13,89,1,0,2,2,1,21,0,5,3,10,0
8220,30,77,1,0,2,0,5,8,3,5,4,123,0
12076,48,81,1,1,0,2,5,15,3,5,5,20,0
6398,54,70,1,0,2,0,5,7,3,5,2,71,0
9855,13,89,2,0,2,0,5,7,1,1,0,85,0
11652,5,84,1,0,2,0,1,21,6,5,0,104,0
5152,5,84,1,0,0,0,5,4,6,5,0,73,0
7904,5,84,1,0,2,2,5,21,4,5,1,27,0
2042,94,66,1,0,2,2,5,18,4,5,1,40,1
1331,7,52,0,0,0,0,5,1,4,5,4,35,0
8527,77,59,1,0,0,0,5,8,4,5,3,98,1
9395,5,84,1,0,0,1,5,16,4,2,1,35,1
11094,5,84,0,0,2,0,5,21,1,5,0,89,0
3074,63,14,1,1,2,1,5,20,1,5,5,62,1
3603,49,84,1,0,2,0,5,15,4,5,4,84,0
4476,5,84,0,0,2,2,5,21,4,5,1,11,0
9027,5,84,0,1,2,4,5,14,4,5,5,7,0
9253,4,56,0,1,2,2,5,16,0,5,0,16,0
3141,85,35,1,0,2,2,5,15,7,5,0,7,0
4873,30,77,1,0,2,0,5,3,5,5,1,12,0
4904,13,89,1,0,0,0,5,10,0,1,0,11,1
905,6,87,1,0,2,0,5,1,1,5,0,53,0
6033,48,81,1,0,2,0,5,19,1,2,0,19,0
2285,50,44,1,0,2,2,5,6,1,2,4,45,1
1274,5,84,1,0,2,0,5,16,4,1,1,65,0
7657,73,74,1,1,0,4,5,13,4,1,0,21,0
1781,2,72,1,0,2,0,5,6,7,5,0,10,0
7790,63,14,1,0,2,0,5,14,0,0,0,113,1
11454,5,84,1,0,2,0,5,5,3,5,4,7,0
11724,120,91,1,0,2,0,5,2,2,5,1,63,0
3423,80,29,1,0,2,0,5,19,2,5,1,87,1
7399,64,79,1,0,2,2,5,16,2,5,0,52,0
9501,5,84,1,0,2,1,5,21,2,5,1,170,0
739,11,8,1,0,2,0,5,17,1,5,1,114,1
9584,73,74,1,0,2,2,5,8,1,5,4,6,0
11370,5,84,1,0,2,0,4,21,1,5,0,170,1
4114,5,84,1,1,2,2,5,17,1,5,3,15,0
3222,49,84,1,1,2,4,5,20,1,5,5,52,0
7943,13,89,1,1,1,0,5,17,1,5,0,234,1
11756,63,14,1,0,2,0,5,8,3,5,2,41,0
6006,48,81,2,0,2,0,5,2,3,5,0,16,0
5604,48,81,1,0,2,0,5,21,5,1,1,22,0
3519,77,59,1,0,2,0,5,16,4,4,1,22,0
405,2,72,1,0,2,0,5,21,3,5,3,11,1
2100,6,87,1,0,2,0,5,10,3,5,0,58,0
1262,69,90,1,0,2,0,5,9,4,5,0,46,1
6755,63,14,1,0,2,0,5,17,2,5,0,37,1
7957,13,89,1,0,2,2,4,1,4,5,0,57,0
7752,8,26,1,1,1,0,5,15,4,5,2,21,1
5547,103,26,1,1,2,2,5,11,7,1,1,111,0
9290,11,8,1,0,2,0,5,14,0,1,5,51,1
8324,119,88,0,1,0,1,5,21,0,1,0,46,0
12340,15,37,1,0,2,1,5,3,1,5,0,25,0
647,63,14,1,0,2,0,5,14,4,5,0,11,1
9126,50,44,0,1,2,2,1,0,4,5,5,53,1
1359,5,84,1,1,2,0,5,21,5,5,0,8,0
5912,30,77,1,0,2,0,5,16,6,4,2,39,1
2111,30,77,1,0,2,0,5,15,7,1,2,29,0
7181,63,14,1,0,2,2,5,15,1,5,0,86,1
10093,46,43,1,0,2,0,5,18,1,2,0,67,0
3895,13,89,1,1,0,1,5,16,1,4,0,155,0
7274,5,84,1,1,2,4,5,14,1,4,5,16,0
10761,24,7,1,0,2,0,5,13,2,4,0,61,1
5992,7,52,1,0,2,0,5,15,1,4,0,83,0
2113,4,56,1,0,2,2,5,21,4,5,1,1,0
7249,13,89,1,0,1,1,5,18,2,5,0,100,0
7059,46,43,1,1,1,0,5,14,0,5,0,8,0
5487,13,89,1,0,2,0,5,21,3,5,4,25,0
5641,48,81,1,0,2,0,5,5,1,5,0,152,0
5477,87,34,1,0,1,0,5,3,1,5,1,63,0
3376,48,81,1,0,2,0,5,4,0,5,4,69,0
9348,63,14,1,0,2,0,5,0,7,0,0,8,1
7747,49,84,1,1,2,2,5,2,2,4,0,96,0
2842,30,77,0,0,2,2,5,1,0,5,3,169,0
7278,84,76,0,0,2,1,5,16,7,1,1,7,0
8105,56,42,0,0,1,2,5,13,7,1,2,42,1
3588,5,84,0,0,2,0,5,19,7,4,3,85,0
10243,5,84,1,0,2,0,5,21,3,5,4,55,0
2319,48,81,1,0,2,0,5,17,3,5,0,44,0
10238,49,84,1,1,2,0,2,5,5,5,0,39,0
8629,5,84,1,0,2,2,5,19,0,5,0,21,0
5215,63,14,1,1,2,0,5,0,0,5,0,79,1
3646,15,37,1,0,2,0,5,15,7,0,0,7,0
4583,64,79,1,0,2,0,5,21,6,5,0,38,0
321,98,71,1,0,2,0,5,14,2,5,3,10,0
11213,50,44,1,0,1,2,5,16,4,5,1,78,0
12075,63,14,1,0,2,0,5,16,0,5,1,22,0
1399,49,84,1,0,2,0,5,6,4,5,0,140,0
12054,98,71,1,0,2,0,5,3,7,0,0,96,0
5727,2,72,1,0,2,2,5,11,7,5,5,100,0
3111,49,84,1,1,2,2,5,8,3,5,4,11,0
10144,30,77,1,0,2,2,2,1,3,5,1,79,0
10307,67,26,1,0,0,2,2,11,7,4,5,27,0
8590,98,71,1,0,2,0,2,16,7,4,4,27,0
10514,63,14,1,0,2,0,5,18,4,5,0,12,1
187,5,84,1,0,2,0,5,21,2,5,4,79,0
5794,5,84,1,0,2,0,5,21,2,4,2,8,0
5703,5,84,1,0,2,0,1,8,7,5,4,80,0
4680,43,26,1,1,0,2,5,13,7,2,1,56,1
5455,5,84,1,1,2,0,5,2,7,2,0,34,1
11382,63,14,1,1,0,1,5,14,7,2,5,9,0
10825,56,42,1,1,0,0,5,14,7,2,0,9,0
3563,13,89,1,0,2,0,5,18,4,1,1,52,0
7230,50,44,1,0,2,0,5,14,4,5,0,25,0
8638,5,84,1,1,2,0,5,14,4,5,0,45,0
11746,94,66,1,1,0,0,5,6,1,5,1,35,1
8486,13,89,1,1,2,1,5,14,1,5,5,32,0
8968,54,70,1,1,2,2,5,17,2,5,2,39,0
12067,9,6,1,1,0,0,5,14,2,5,0,20,1
2352,63,14,1,0,0,0,5,13,0,0,0,20,1
6192,100,39,1,1,0,0,5,11,0,0,0,34,1
1710,115,26,1,1,2,1,5,11,0,0,5,75,0
7239,63,14,1,0,0,0,5,11,7,5,1,137,1
2449,13,89,1,0,2,1,5,16,2,5,1,13,0
180,5,84,1,0,2,0,5,1,5,5,0,2,0
2784,102,90,1,0,2,0,5,21,1,5,4,38,0
10926,69,90,1,1,2,3,5,21,1,4,4,45,0
11441,5,84,1,0,2,0,1,17,4,1,0,28,0
4685,35,41,1,0,2,0,5,16,4,5,5,75,1
2640,102,90,1,0,2,0,5,7,4,5,0,135,0
3937,120,91,1,0,2,1,5,11,4,5,0,19,0
11949,48,81,1,1,2,1,5,11,4,5,5,42,1
2172,4,56,1,0,2,0,5,21,1,5,4,7,0
10038,5,84,1,1,2,0,5,2,1,5,0,42,0
2731,5,84,1,1,2,4,5,15,1,5,5,169,0
12103,98,71,1,0,2,0,5,16,4,5,0,28,0
11204,63,14,1,0,2,0,5,15,4,5,0,6,1
635,4,56,0,0,2,2,5,5,7,5,4,91,0
6989,5,84,1,0,2,0,5,5,1,5,1,190,0
1386,5,84,1,0,2,2,5,7,6,2,4,57,0
11116,5,84,0,0,2,2,2,21,6,2,0,7,1
2009,16,26,1,0,2,0,5,17,5,5,2,13,0
1366,48,81,2,1,0,0,5,14,5,5,1,61,1
7411,47,63,2,1,0,0,5,15,5,5,5,12,1
3083,5,84,1,0,2,0,5,15,2,5,2,75,0
10881,5,84,0,0,2,2,0,21,2,5,0,17,1
8682,96,18,0,1,0,0,5,15,2,5,0,27,0
4669,88,69,0,0,2,2,5,16,1,5,1,43,0
7212,63,14,1,1,0,0,5,0,4,5,5,53,1
4914,94,66,2,0,2,2,5,7,4,5,0,1,0
10563,63,14,2,0,2,2,5,17,3,5,0,33,1
11957,4,56,2,1,0,1,5,11,3,5,1,14,0
12025,2,72,1,1,0,0,5,16,3,5,5,60,0
10778,5,84,1,0,2,0,5,8,3,5,4,158,0
152,49,84,1,0,2,2,5,21,3,5,2,45,1
2693,5,84,1,1,2,1,5,13,3,5,5,47,0
2078,63,14,1,1,2,0,5,17,3,5,0,131,1
4848,63,14,1,0,2,2,5,15,4,5,1,105,0
6599,93,55,1,0,0,0,5,7,5,5,4,47,0
1270,49,84,1,1,0,0,5,15,5,5,0,89,0
5754,5,84,1,0,2,0,5,21,3,5,4,17,0
4435,4,56,2,0,2,0,5,9,4,5,2,36,1
1955,100,39,2,0,1,0,5,16,0,5,0,155,0
4883,13,89,1,0,2,2,1,17,2,5,3,33,0
10597,48,81,1,0,2,2,5,16,4,1,0,71,0
10901,36,30,1,1,1,0,5,14,4,1,0,43,1
293,64,79,1,0,2,0,5,19,2,5,4,21,1
2541,5,84,1,0,2,2,1,15,1,5,4,27,0
3399,48,81,1,0,2,2,5,21,3,5,1,38,0
4481,5,84,1,1,0,0,5,11,3,5,0,11,0
734,63,14,1,1,0,0,5,18,3,5,5,30,1
2730,76,47,1,1,0,0,5,15,3,5,0,237,0
9061,49,84,1,1,2,0,5,15,4,5,2,120,0
7914,24,7,1,0,1,2,5,18,4,5,4,36,0
1348,69,90,1,0,2,0,5,21,3,5,4,90,0
3659,5,84,1,0,2,0,5,16,5,5,1,73,0
6348,48,81,1,1,0,0,5,16,5,5,1,45,0
4433,119,88,1,0,2,2,5,21,3,5,0,76,0
8755,13,89,1,0,2,0,5,19,5,5,1,21,0
2985,2,72,1,1,0,0,5,15,5,5,5,13,0
12433,113,88,1,0,2,0,5,21,3,5,0,3,0
8447,5,84,1,0,2,2,5,1,4,5,2,106,0
9303,65,26,1,0,2,2,5,11,2,5,0,9,0
1090,63,14,2,1,0,0,5,17,2,5,2,224,1
3561,11,8,1,1,2,1,5,17,2,5,5,85,1
9218,73,74,1,1,2,2,4,19,3,5,3,13,0
3653,5,84,0,0,2,2,5,6,7,5,0,74,0
4083,13,89,1,0,2,0,5,5,0,5,3,21,1
5611,64,79,1,0,2,0,5,7,2,5,5,4,0
5429,5,84,1,0,2,0,5,21,2,5,3,117,0
6193,5,84,1,1,0,0,5,0,6,5,5,2,1
1390,13,89,1,1,2,2,5,21,2,5,5,14,0
5090,69,90,1,0,2,0,5,7,4,5,1,33,0
3517,82,40,1,0,2,0,5,15,1,5,0,157,0
4195,15,37,1,0,2,0,5,17,3,5,0,17,0
7238,63,14,1,0,2,0,5,14,2,5,1,145,1
6949,5,84,1,0,1,0,5,17,3,5,2,20,0
6133,30,77,1,1,2,2,5,6,4,5,3,14,0
9796,6,87,1,0,2,2,5,21,4,5,1,9,0
2325,60,22,1,0,2,0,5,15,2,5,5,174,0
5868,48,81,1,0,2,1,5,21,3,5,3,13,0
5081,2,72,1,1,1,0,5,14,3,5,0,49,1
963,114,37,1,0,0,0,5,15,7,5,5,68,0
1823,5,84,1,0,2,0,0,1,7,5,4,30,1
11751,5,84,1,0,2,0,5,16,4,1,0,28,0
7523,106,26,1,1,0,2,5,7,4,1,1,11,0
10682,49,84,1,0,2,1,5,15,4,1,0,23,0
10963,13,89,0,1,1,0,5,0,3,5,0,32,0
8112,5,84,1,0,2,0,5,21,3,5,4,155,0
8610,49,84,1,0,2,0,5,21,3,5,1,107,0
6429,111,86,1,0,2,2,5,18,0,0,1,218,0
10817,64,79,1,0,1,0,5,14,0,5,0,91,0
2756,63,14,1,0,2,0,5,21,0,5,0,21,1
7418,49,84,1,1,0,1,5,11,1,2,0,97,0
9754,99,53,1,0,0,0,5,7,1,2,4,3,1
11020,121,83,1,0,2,0,5,13,6,5,1,121,0
10173,64,79,0,0,2,0,5,8,7,1,0,51,0
10259,100,39,1,1,2,0,5,16,7,1,5,131,1
3390,13,89,1,0,2,2,5,21,7,1,4,21,0
8918,42,26,1,0,2,0,5,17,7,5,5,98,0
3215,77,59,1,1,1,0,2,15,7,5,3,23,0
1959,16,26,1,0,0,0,2,0,7,0,0,110,0
2646,13,89,1,0,2,0,0,21,1,1,1,25,0
6746,63,14,1,0,2,2,5,1,3,5,0,132,1
7570,98,71,1,0,2,3,5,21,3,5,4,96,0
2901,48,81,1,1,2,0,5,14,0,5,0,123,1
3735,4,56,1,0,2,0,3,8,0,5,0,110,0
7100,119,88,1,0,2,2,2,21,3,5,0,39,0
9999,13,89,0,1,0,0,5,1,2,4,3,27,0
5546,5,84,1,0,2,1,5,21,2,4,4,100,0
5028,73,74,1,0,0,1,5,19,2,4,1,67,0
11558,1,75,1,0,0,0,5,19,1,5,1,9,1
10568,30,77,1,1,2,2,5,3,0,1,1,13,0
10127,54,70,1,1,1,2,5,21,5,2,5,5,0
10237,48,81,1,0,2,0,5,12,5,2,0,18,0
7912,1,75,1,0,2,0,5,19,0,5,0,88,0
7000,49,84,1,1,0,1,5,11,4,5,5,24,1
8718,63,14,1,1,0,0,5,15,4,5,5,12,1
1361,15,37,1,0,2,0,5,15,4,5,0,154,0
205,5,84,1,0,2,0,5,19,1,5,2,106,0
3704,5,84,1,0,2,0,5,15,1,5,0,28,0
2303,102,90,2,0,2,0,5,4,7,0,0,36,0
11400,4,56,1,1,0,0,5,0,7,0,0,28,0
3687,5,84,0,0,2,0,5,7,5,5,2,45,0
5942,63,14,1,1,2,0,4,11,0,2,1,47,1
12097,63,14,1,1,2,2,5,19,0,5,0,10,0
6775,4,56,1,1,2,0,5,13,1,5,1,12,0
6203,49,84,1,0,2,0,5,15,1,5,0,13,0
11650,94,66,1,0,2,2,5,3,2,5,4,49,0
7357,41,23,1,0,0,0,5,17,2,5,0,62,0
2801,81,73,1,0,2,1,5,5,4,5,0,23,0
4374,84,76,1,1,0,0,5,13,4,5,5,34,1
4412,31,61,1,0,2,2,5,16,3,5,0,27,0
9273,48,81,1,1,2,0,5,13,1,5,2,19,0
5791,63,14,1,0,2,2,5,18,1,5,0,71,0
11182,49,84,1,0,2,0,5,6,6,5,1,91,0
10636,121,83,1,0,2,0,5,16,6,5,0,52,0
11455,5,84,1,0,2,0,0,18,6,5,1,33,1
216,5,84,1,1,2,0,5,1,1,5,0,42,0
8137,8,26,1,0,2,0,5,15,1,5,2,50,0
10354,64,79,1,1,2,0,5,19,2,5,0,40,0
8278,84,76,1,0,2,1,5,4,2,4,1,58,0
4245,63,14,1,1,2,4,5,11,2,4,5,180,0
11849,5,84,1,1,2,0,2,6,2,5,4,50,1
1630,115,26,1,1,0,0,5,17,2,5,0,5,1
2898,115,26,1,0,2,2,5,19,0,5,3,85,0
4063,5,84,1,0,2,0,3,4,0,5,0,6,0
11311,5,84,1,1,2,0,5,4,0,5,4,38,1
945,100,39,1,0,0,0,5,14,0,5,5,6,1
11624,5,84,1,0,2,0,5,6,1,5,1,35,0
5888,5,84,1,0,2,4,5,21,2,5,4,87,0
5059,5,84,1,0,2,0,5,21,2,5,4,29,1
3186,4,56,1,0,2,0,5,17,2,5,5,9,0
8106,5,84,0,0,2,0,5,21,3,5,4,80,0
1669,13,89,1,1,2,1,5,16,3,5,0,170,0
6761,63,14,1,0,2,0,5,14,4,5,0,24,0
5347,15,37,1,0,2,2,5,21,2,5,2,168,0
6316,65,26,1,0,2,2,5,19,1,5,1,47,0
12364,94,66,1,1,2,2,5,21,1,5,1,193,0
8620,64,79,1,1,1,0,5,14,1,5,5,17,1
3408,99,53,1,0,2,2,5,21,1,4,4,97,0
10135,5,84,0,1,2,2,5,3,3,5,0,49,0
288,5,84,1,1,2,0,5,19,3,5,4,67,0
4048,5,84,1,0,2,0,5,3,0,5,3,41,0
1769,2,72,1,0,2,0,5,3,7,5,1,26,0
744,63,14,1,0,2,0,5,2,3,5,1,40,1
6571,7,52,1,0,2,0,5,19,5,5,1,10,0
4566,4,56,1,1,2,2,2,8,5,5,2,94,0
1337,30,77,1,1,2,2,5,21,4,4,4,45,0
10034,30,77,1,1,2,2,2,1,4,4,1,95,0
10073,2,72,1,0,2,0,5,21,7,5,0,16,0
11130,5,84,1,0,2,0,4,18,2,5,4,33,0
2734,69,90,1,1,0,1,4,17,2,5,5,11,0
10736,49,84,1,0,2,0,5,21,1,5,1,63,0
3851,60,22,1,1,0,0,5,13,1,5,0,74,1
7670,5,84,1,0,2,2,5,1,3,5,0,20,0
4146,102,90,1,1,0,0,5,20,7,5,0,150,0
12137,5,84,0,0,2,0,5,15,3,5,1,133,0
4321,5,84,0,0,2,2,5,18,3,5,3,51,0
10003,30,77,1,0,2,2,5,21,4,2,4,25,0
9694,63,14,1,0,2,2,5,7,6,5,0,87,0
278,5,84,1,0,2,0,5,15,3,5,1,92,1
12190,63,14,1,0,2,2,5,18,1,5,1,35,0
67,94,66,1,0,2,0,5,1,1,5,0,27,0
5345,105,13,1,1,2,0,5,20,1,5,0,158,1
2154,98,71,1,0,2,2,2,11,6,5,0,25,0
8567,64,79,1,0,1,0,5,9,1,5,4,6,0
11095,5,84,0,1,2,0,2,21,4,5,4,3,0
9785,102,90,1,0,2,0,5,6,4,5,0,7,0
327,68,65,1,1,2,0,5,18,4,5,5,55,1
